dates,category,value,year,month,category2,heat
1975-08-26,min_temp,20.8,1975,8,1994년_이전,정상
1975-08-27,min_temp,23.3,1975,8,1994년_이전,정상
1975-08-28,min_temp,23.3,1975,8,1994년_이전,정상
1975-08-29,min_temp,24.5,1975,8,1994년_이전,정상
1975-08-30,min_temp,22.9,1975,8,1994년_이전,정상
1975-08-31,min_temp,24.4,1975,8,1994년_이전,정상
1976-07-01,min_temp,14.9,1976,7,1994년_이전,정상
1976-07-02,min_temp,13,1976,7,1994년_이전,정상
1976-07-03,min_temp,12.9,1976,7,1994년_이전,정상
1976-07-04,min_temp,14,1976,7,1994년_이전,정상
1976-07-05,min_temp,15.8,1976,7,1994년_이전,정상
1976-07-06,min_temp,17.6,1976,7,1994년_이전,정상
1976-07-07,min_temp,17.1,1976,7,1994년_이전,정상
1976-07-08,min_temp,16.8,1976,7,1994년_이전,정상
1976-07-09,min_temp,18.8,1976,7,1994년_이전,정상
1976-07-10,min_temp,18.3,1976,7,1994년_이전,정상
1976-07-11,min_temp,17.6,1976,7,1994년_이전,정상
1976-07-12,min_temp,20.7,1976,7,1994년_이전,정상
1976-07-13,min_temp,19.6,1976,7,1994년_이전,정상
1976-07-14,min_temp,18.2,1976,7,1994년_이전,정상
1976-07-15,min_temp,19,1976,7,1994년_이전,정상
1976-07-16,min_temp,19.2,1976,7,1994년_이전,정상
1976-07-17,min_temp,20.4,1976,7,1994년_이전,정상
1976-07-18,min_temp,21.4,1976,7,1994년_이전,정상
1976-07-19,min_temp,22,1976,7,1994년_이전,정상
1976-07-20,min_temp,20.2,1976,7,1994년_이전,정상
1976-07-21,min_temp,23.1,1976,7,1994년_이전,정상
1976-07-22,min_temp,23.6,1976,7,1994년_이전,정상
1976-07-23,min_temp,23.3,1976,7,1994년_이전,정상
1976-07-24,min_temp,23.6,1976,7,1994년_이전,정상
1976-07-25,min_temp,22,1976,7,1994년_이전,정상
1976-07-26,min_temp,21.1,1976,7,1994년_이전,정상
1976-07-27,min_temp,24.1,1976,7,1994년_이전,정상
1976-07-28,min_temp,22.4,1976,7,1994년_이전,정상
1976-07-29,min_temp,22.3,1976,7,1994년_이전,정상
1976-07-30,min_temp,23.8,1976,7,1994년_이전,정상
1976-07-31,min_temp,23.5,1976,7,1994년_이전,정상
1976-08-01,min_temp,23.4,1976,8,1994년_이전,정상
1976-08-02,min_temp,21.8,1976,8,1994년_이전,정상
1976-08-03,min_temp,20.3,1976,8,1994년_이전,정상
1976-08-04,min_temp,23.3,1976,8,1994년_이전,정상
1976-08-05,min_temp,23.6,1976,8,1994년_이전,정상
1976-08-06,min_temp,22.6,1976,8,1994년_이전,정상
1976-08-07,min_temp,22.8,1976,8,1994년_이전,정상
1976-08-08,min_temp,23.3,1976,8,1994년_이전,정상
1976-08-09,min_temp,22.2,1976,8,1994년_이전,정상
1976-08-10,min_temp,21.8,1976,8,1994년_이전,정상
1976-08-11,min_temp,20.6,1976,8,1994년_이전,정상
1976-08-12,min_temp,18.7,1976,8,1994년_이전,정상
1976-08-13,min_temp,20.5,1976,8,1994년_이전,정상
1976-08-14,min_temp,19.6,1976,8,1994년_이전,정상
1976-08-15,min_temp,19.5,1976,8,1994년_이전,정상
1976-08-16,min_temp,20,1976,8,1994년_이전,정상
1976-08-17,min_temp,21.5,1976,8,1994년_이전,정상
1976-08-18,min_temp,21.5,1976,8,1994년_이전,정상
1976-08-19,min_temp,22.8,1976,8,1994년_이전,정상
1976-08-20,min_temp,24.5,1976,8,1994년_이전,정상
1976-08-21,min_temp,23.9,1976,8,1994년_이전,정상
1976-08-22,min_temp,23.9,1976,8,1994년_이전,정상
1976-08-23,min_temp,20.5,1976,8,1994년_이전,정상
1976-08-24,min_temp,18,1976,8,1994년_이전,정상
1976-08-25,min_temp,16.4,1976,8,1994년_이전,정상
1976-08-26,min_temp,17.7,1976,8,1994년_이전,정상
1976-08-27,min_temp,18.4,1976,8,1994년_이전,정상
1976-08-28,min_temp,19.7,1976,8,1994년_이전,정상
1976-08-29,min_temp,18.5,1976,8,1994년_이전,정상
1976-08-30,min_temp,18.6,1976,8,1994년_이전,정상
1976-08-31,min_temp,18.4,1976,8,1994년_이전,정상
1977-07-01,min_temp,21.8,1977,7,1994년_이전,정상
1977-07-02,min_temp,20.8,1977,7,1994년_이전,정상
1977-07-03,min_temp,22.1,1977,7,1994년_이전,정상
1977-07-04,min_temp,23,1977,7,1994년_이전,정상
1977-07-05,min_temp,23.3,1977,7,1994년_이전,정상
1977-07-06,min_temp,23.4,1977,7,1994년_이전,정상
1977-07-07,min_temp,23,1977,7,1994년_이전,정상
1977-07-08,min_temp,22.2,1977,7,1994년_이전,정상
1977-07-09,min_temp,22.7,1977,7,1994년_이전,정상
1977-07-10,min_temp,21.1,1977,7,1994년_이전,정상
1977-07-11,min_temp,21.2,1977,7,1994년_이전,정상
1977-07-12,min_temp,18.3,1977,7,1994년_이전,정상
1977-07-13,min_temp,20.2,1977,7,1994년_이전,정상
1977-07-14,min_temp,19.8,1977,7,1994년_이전,정상
1977-07-15,min_temp,22.4,1977,7,1994년_이전,정상
1977-07-16,min_temp,22.4,1977,7,1994년_이전,정상
1977-07-17,min_temp,22.1,1977,7,1994년_이전,정상
1977-07-18,min_temp,21.6,1977,7,1994년_이전,정상
1977-07-19,min_temp,23,1977,7,1994년_이전,정상
1977-07-20,min_temp,24.2,1977,7,1994년_이전,정상
1977-07-21,min_temp,23.6,1977,7,1994년_이전,정상
1977-07-22,min_temp,24.4,1977,7,1994년_이전,정상
1977-07-23,min_temp,25.2,1977,7,1994년_이전,정상
1977-07-24,min_temp,25.8,1977,7,1994년_이전,정상
1977-07-25,min_temp,25,1977,7,1994년_이전,정상
1977-07-26,min_temp,25,1977,7,1994년_이전,정상
1977-07-27,min_temp,24.4,1977,7,1994년_이전,정상
1977-07-28,min_temp,25.1,1977,7,1994년_이전,정상
1977-07-29,min_temp,24.7,1977,7,1994년_이전,정상
1977-07-30,min_temp,25,1977,7,1994년_이전,정상
1977-07-31,min_temp,24,1977,7,1994년_이전,정상
1977-08-01,min_temp,25.2,1977,8,1994년_이전,정상
1977-08-02,min_temp,23.7,1977,8,1994년_이전,정상
1977-08-03,min_temp,22.5,1977,8,1994년_이전,정상
1977-08-04,min_temp,21.8,1977,8,1994년_이전,정상
1977-08-05,min_temp,20.5,1977,8,1994년_이전,정상
1977-08-06,min_temp,19.2,1977,8,1994년_이전,정상
1977-08-07,min_temp,20.8,1977,8,1994년_이전,정상
1977-08-08,min_temp,22.6,1977,8,1994년_이전,정상
1977-08-09,min_temp,21.7,1977,8,1994년_이전,정상
1977-08-10,min_temp,22.3,1977,8,1994년_이전,정상
1977-08-11,min_temp,21.4,1977,8,1994년_이전,정상
1977-08-12,min_temp,18.8,1977,8,1994년_이전,정상
1977-08-13,min_temp,18.3,1977,8,1994년_이전,정상
1977-08-14,min_temp,17.1,1977,8,1994년_이전,정상
1977-08-15,min_temp,20,1977,8,1994년_이전,정상
1977-08-16,min_temp,20.8,1977,8,1994년_이전,정상
1977-08-17,min_temp,20,1977,8,1994년_이전,정상
1977-08-18,min_temp,19.5,1977,8,1994년_이전,정상
1977-08-19,min_temp,19.5,1977,8,1994년_이전,정상
1977-08-20,min_temp,20,1977,8,1994년_이전,정상
1977-08-21,min_temp,19.9,1977,8,1994년_이전,정상
1977-08-22,min_temp,20.6,1977,8,1994년_이전,정상
1977-08-23,min_temp,19.4,1977,8,1994년_이전,정상
1977-08-24,min_temp,20.9,1977,8,1994년_이전,정상
1977-08-25,min_temp,20,1977,8,1994년_이전,정상
1977-08-26,min_temp,19.1,1977,8,1994년_이전,정상
1977-08-27,min_temp,18.1,1977,8,1994년_이전,정상
1977-08-28,min_temp,19.1,1977,8,1994년_이전,정상
1977-08-29,min_temp,20.6,1977,8,1994년_이전,정상
1977-08-30,min_temp,22,1977,8,1994년_이전,정상
1977-08-31,min_temp,21.9,1977,8,1994년_이전,정상
1978-07-01,min_temp,21.3,1978,7,1994년_이전,정상
1978-07-02,min_temp,22.6,1978,7,1994년_이전,정상
1978-07-03,min_temp,22.4,1978,7,1994년_이전,정상
1978-07-04,min_temp,21.6,1978,7,1994년_이전,정상
1978-07-05,min_temp,22.2,1978,7,1994년_이전,정상
1978-07-06,min_temp,22.6,1978,7,1994년_이전,정상
1978-07-07,min_temp,22.2,1978,7,1994년_이전,정상
1978-07-08,min_temp,23.8,1978,7,1994년_이전,정상
1978-07-09,min_temp,22.6,1978,7,1994년_이전,정상
1978-07-10,min_temp,21.8,1978,7,1994년_이전,정상
1978-07-11,min_temp,21.6,1978,7,1994년_이전,정상
1978-07-12,min_temp,18.2,1978,7,1994년_이전,정상
1978-07-13,min_temp,19.5,1978,7,1994년_이전,정상
1978-07-14,min_temp,24,1978,7,1994년_이전,정상
1978-07-15,min_temp,24.6,1978,7,1994년_이전,정상
1978-07-16,min_temp,22.6,1978,7,1994년_이전,정상
1978-07-17,min_temp,22.2,1978,7,1994년_이전,정상
1978-07-18,min_temp,22.9,1978,7,1994년_이전,정상
1978-07-19,min_temp,21.6,1978,7,1994년_이전,정상
1978-07-20,min_temp,23,1978,7,1994년_이전,정상
1978-07-21,min_temp,24,1978,7,1994년_이전,정상
1978-07-22,min_temp,23.8,1978,7,1994년_이전,정상
1978-07-23,min_temp,26,1978,7,1994년_이전,정상
1978-07-24,min_temp,25,1978,7,1994년_이전,정상
1978-07-25,min_temp,24.4,1978,7,1994년_이전,정상
1978-07-26,min_temp,25.5,1978,7,1994년_이전,정상
1978-07-27,min_temp,27.1,1978,7,1994년_이전,정상
1978-07-28,min_temp,26.8,1978,7,1994년_이전,정상
1978-07-29,min_temp,26.2,1978,7,1994년_이전,정상
1978-07-30,min_temp,24.9,1978,7,1994년_이전,정상
1978-07-31,min_temp,25.8,1978,7,1994년_이전,정상
1978-08-01,min_temp,26.4,1978,8,1994년_이전,정상
1978-08-02,min_temp,25.9,1978,8,1994년_이전,정상
1978-08-03,min_temp,23.4,1978,8,1994년_이전,정상
1978-08-04,min_temp,21.4,1978,8,1994년_이전,정상
1978-08-05,min_temp,23.5,1978,8,1994년_이전,정상
1978-08-06,min_temp,22.7,1978,8,1994년_이전,정상
1978-08-07,min_temp,24.4,1978,8,1994년_이전,정상
1978-08-08,min_temp,24,1978,8,1994년_이전,정상
1978-08-09,min_temp,25,1978,8,1994년_이전,정상
1978-08-10,min_temp,25.6,1978,8,1994년_이전,정상
1978-08-11,min_temp,25,1978,8,1994년_이전,정상
1978-08-12,min_temp,23.9,1978,8,1994년_이전,정상
1978-08-13,min_temp,23.6,1978,8,1994년_이전,정상
1978-08-14,min_temp,23.8,1978,8,1994년_이전,정상
1978-08-15,min_temp,23.4,1978,8,1994년_이전,정상
1978-08-16,min_temp,23.3,1978,8,1994년_이전,정상
1978-08-17,min_temp,22.2,1978,8,1994년_이전,정상
1978-08-18,min_temp,21.6,1978,8,1994년_이전,정상
1978-08-19,min_temp,21.7,1978,8,1994년_이전,정상
1978-08-20,min_temp,19.4,1978,8,1994년_이전,정상
1978-08-21,min_temp,19.2,1978,8,1994년_이전,정상
1978-08-22,min_temp,22.1,1978,8,1994년_이전,정상
1978-08-23,min_temp,22.5,1978,8,1994년_이전,정상
1978-08-24,min_temp,23.5,1978,8,1994년_이전,정상
1978-08-25,min_temp,24.6,1978,8,1994년_이전,정상
1978-08-26,min_temp,24.5,1978,8,1994년_이전,정상
1978-08-27,min_temp,23.4,1978,8,1994년_이전,정상
1978-08-28,min_temp,23.8,1978,8,1994년_이전,정상
1978-08-29,min_temp,22.8,1978,8,1994년_이전,정상
1978-08-30,min_temp,19.8,1978,8,1994년_이전,정상
1978-08-31,min_temp,20,1978,8,1994년_이전,정상
1979-07-01,min_temp,21.6,1979,7,1994년_이전,정상
1979-07-02,min_temp,20.3,1979,7,1994년_이전,정상
1979-07-03,min_temp,19.8,1979,7,1994년_이전,정상
1979-07-04,min_temp,20.8,1979,7,1994년_이전,정상
1979-07-05,min_temp,19.7,1979,7,1994년_이전,정상
1979-07-06,min_temp,19.8,1979,7,1994년_이전,정상
1979-07-07,min_temp,21.4,1979,7,1994년_이전,정상
1979-07-08,min_temp,20.9,1979,7,1994년_이전,정상
1979-07-09,min_temp,21.3,1979,7,1994년_이전,정상
1979-07-10,min_temp,19.4,1979,7,1994년_이전,정상
1979-07-11,min_temp,20.2,1979,7,1994년_이전,정상
1979-07-12,min_temp,20.7,1979,7,1994년_이전,정상
1979-07-13,min_temp,19.7,1979,7,1994년_이전,정상
1979-07-14,min_temp,20.7,1979,7,1994년_이전,정상
1979-07-15,min_temp,20.1,1979,7,1994년_이전,정상
1979-07-16,min_temp,22.4,1979,7,1994년_이전,정상
1979-07-17,min_temp,19.9,1979,7,1994년_이전,정상
1979-07-18,min_temp,17.5,1979,7,1994년_이전,정상
1979-07-19,min_temp,19.9,1979,7,1994년_이전,정상
1979-07-20,min_temp,22.2,1979,7,1994년_이전,정상
1979-07-21,min_temp,22.5,1979,7,1994년_이전,정상
1979-07-22,min_temp,22.2,1979,7,1994년_이전,정상
1979-07-23,min_temp,21.4,1979,7,1994년_이전,정상
1979-07-24,min_temp,21.4,1979,7,1994년_이전,정상
1979-07-25,min_temp,24.1,1979,7,1994년_이전,정상
1979-07-26,min_temp,23.6,1979,7,1994년_이전,정상
1979-07-27,min_temp,23.6,1979,7,1994년_이전,정상
1979-07-28,min_temp,22.8,1979,7,1994년_이전,정상
1979-07-29,min_temp,23.2,1979,7,1994년_이전,정상
1979-07-30,min_temp,22.8,1979,7,1994년_이전,정상
1979-07-31,min_temp,24.6,1979,7,1994년_이전,정상
1979-08-01,min_temp,25.3,1979,8,1994년_이전,정상
1979-08-02,min_temp,22.1,1979,8,1994년_이전,정상
1979-08-03,min_temp,23.1,1979,8,1994년_이전,정상
1979-08-04,min_temp,24,1979,8,1994년_이전,정상
1979-08-05,min_temp,22.7,1979,8,1994년_이전,정상
1979-08-06,min_temp,20.6,1979,8,1994년_이전,정상
1979-08-07,min_temp,21.9,1979,8,1994년_이전,정상
1979-08-08,min_temp,22.9,1979,8,1994년_이전,정상
1979-08-09,min_temp,22.6,1979,8,1994년_이전,정상
1979-08-10,min_temp,23.1,1979,8,1994년_이전,정상
1979-08-11,min_temp,23.7,1979,8,1994년_이전,정상
1979-08-12,min_temp,24.3,1979,8,1994년_이전,정상
1979-08-13,min_temp,23.9,1979,8,1994년_이전,정상
1979-08-14,min_temp,24.3,1979,8,1994년_이전,정상
1979-08-15,min_temp,24.1,1979,8,1994년_이전,정상
1979-08-16,min_temp,25.6,1979,8,1994년_이전,정상
1979-08-17,min_temp,22,1979,8,1994년_이전,정상
1979-08-18,min_temp,21,1979,8,1994년_이전,정상
1979-08-19,min_temp,18.9,1979,8,1994년_이전,정상
1979-08-20,min_temp,19.4,1979,8,1994년_이전,정상
1979-08-21,min_temp,21.4,1979,8,1994년_이전,정상
1979-08-22,min_temp,21.2,1979,8,1994년_이전,정상
1979-08-23,min_temp,23.6,1979,8,1994년_이전,정상
1979-08-24,min_temp,23.2,1979,8,1994년_이전,정상
1979-08-25,min_temp,23.7,1979,8,1994년_이전,정상
1979-08-26,min_temp,24.5,1979,8,1994년_이전,정상
1979-08-27,min_temp,18.2,1979,8,1994년_이전,정상
1979-08-28,min_temp,16.2,1979,8,1994년_이전,정상
1979-08-29,min_temp,18.5,1979,8,1994년_이전,정상
1979-08-30,min_temp,17.3,1979,8,1994년_이전,정상
1979-08-31,min_temp,19,1979,8,1994년_이전,정상
1980-07-01,min_temp,16.9,1980,7,1994년_이전,정상
1980-07-02,min_temp,17.7,1980,7,1994년_이전,정상
1980-07-03,min_temp,18.3,1980,7,1994년_이전,정상
1980-07-04,min_temp,18.4,1980,7,1994년_이전,정상
1980-07-05,min_temp,18.3,1980,7,1994년_이전,정상
1980-07-06,min_temp,18.5,1980,7,1994년_이전,정상
1980-07-07,min_temp,18,1980,7,1994년_이전,정상
1980-07-08,min_temp,18.4,1980,7,1994년_이전,정상
1980-07-09,min_temp,19.4,1980,7,1994년_이전,정상
1980-07-10,min_temp,20.6,1980,7,1994년_이전,정상
1980-07-11,min_temp,21.9,1980,7,1994년_이전,정상
1980-07-12,min_temp,20.4,1980,7,1994년_이전,정상
1980-07-13,min_temp,18.5,1980,7,1994년_이전,정상
1980-07-14,min_temp,18.5,1980,7,1994년_이전,정상
1980-07-15,min_temp,19,1980,7,1994년_이전,정상
1980-07-16,min_temp,19.9,1980,7,1994년_이전,정상
1980-07-17,min_temp,20.8,1980,7,1994년_이전,정상
1980-07-18,min_temp,20,1980,7,1994년_이전,정상
1980-07-19,min_temp,21,1980,7,1994년_이전,정상
1980-07-20,min_temp,21.2,1980,7,1994년_이전,정상
1980-07-21,min_temp,21.3,1980,7,1994년_이전,정상
1980-07-22,min_temp,22.4,1980,7,1994년_이전,정상
1980-07-23,min_temp,21.2,1980,7,1994년_이전,정상
1980-07-24,min_temp,20,1980,7,1994년_이전,정상
1980-07-25,min_temp,21.3,1980,7,1994년_이전,정상
1980-07-26,min_temp,21.1,1980,7,1994년_이전,정상
1980-07-27,min_temp,22.3,1980,7,1994년_이전,정상
1980-07-28,min_temp,21.7,1980,7,1994년_이전,정상
1980-07-29,min_temp,21.2,1980,7,1994년_이전,정상
1980-07-30,min_temp,20.3,1980,7,1994년_이전,정상
1980-07-31,min_temp,17.9,1980,7,1994년_이전,정상
1980-08-01,min_temp,17.4,1980,8,1994년_이전,정상
1980-08-02,min_temp,19.4,1980,8,1994년_이전,정상
1980-08-03,min_temp,18.8,1980,8,1994년_이전,정상
1980-08-04,min_temp,20.9,1980,8,1994년_이전,정상
1980-08-05,min_temp,19.4,1980,8,1994년_이전,정상
1980-08-06,min_temp,19.4,1980,8,1994년_이전,정상
1980-08-07,min_temp,17.9,1980,8,1994년_이전,정상
1980-08-08,min_temp,17.2,1980,8,1994년_이전,정상
1980-08-09,min_temp,19.5,1980,8,1994년_이전,정상
1980-08-10,min_temp,20.8,1980,8,1994년_이전,정상
1980-08-11,min_temp,20.2,1980,8,1994년_이전,정상
1980-08-12,min_temp,20.3,1980,8,1994년_이전,정상
1980-08-13,min_temp,19.9,1980,8,1994년_이전,정상
1980-08-14,min_temp,20.6,1980,8,1994년_이전,정상
1980-08-15,min_temp,20.7,1980,8,1994년_이전,정상
1980-08-16,min_temp,20.5,1980,8,1994년_이전,정상
1980-08-17,min_temp,18.5,1980,8,1994년_이전,정상
1980-08-18,min_temp,19.7,1980,8,1994년_이전,정상
1980-08-19,min_temp,21.4,1980,8,1994년_이전,정상
1980-08-20,min_temp,21.4,1980,8,1994년_이전,정상
1980-08-21,min_temp,20.5,1980,8,1994년_이전,정상
1980-08-22,min_temp,21.5,1980,8,1994년_이전,정상
1980-08-23,min_temp,21.5,1980,8,1994년_이전,정상
1980-08-24,min_temp,21.7,1980,8,1994년_이전,정상
1980-08-25,min_temp,19.1,1980,8,1994년_이전,정상
1980-08-26,min_temp,19.1,1980,8,1994년_이전,정상
1980-08-27,min_temp,19.5,1980,8,1994년_이전,정상
1980-08-28,min_temp,20.4,1980,8,1994년_이전,정상
